Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Subaru,Forester,2.0,2015,204000,239000,Nafta,Automatická,108
Subaru,Outback,2.0,2014,160785,170000,Nafta,Manuální,110
Subaru,Legacy,2.0,2010,204155,50000,Nafta,Manuální,110
Subaru,Xv,1.6,2015,233000,239000,Benzín,Manuální,84
Subaru,Wrx,2.0,2015,184878,369990,Benzín,Automatická,200
Subaru,Forester,2.0,2008,214735,134900,Benzín,Manuální,110
Subaru,Forester,2.0,2005,244407,89900,Benzín,Automatická,130
Subaru,Forester,2.0,2012,157000,249000,Benzín,Manuální,110
Subaru,Outback,2.0,2015,163095,299000,Nafta,Automatická,110
Subaru,Impreza,2.5,2010,230975,399000,Benzín,Manuální,221
Subaru,Outback,2.5,2024,11,1270000,Benzín,Automatická,124
Subaru,Forester,2.0,2013,240856,184999,Nafta,Manuální,108
Subaru,Outback,2.5,2019,166783,499990,Benzín,Automatická,129
Subaru,Forester,2.0,2017,220019,250000,Nafta,Manuální,108
Subaru,Svx,3.3,1992,150000,179900,Benzín,Automatická,169
Subaru,Forester,2.0,2000,178000,105000,Benzín,Automatická,125
Subaru,Forester,2.0,2005,185300,99000,Benzín,Manuální,116
Subaru,Impreza,1.5,2009,233000,65000,Benzín,Manuální,79
Subaru,Ostatni,1.3,2004,153804,89999,Benzín,Manuální,69
Subaru,Xv,2.0,2017,111200,385000,Benzín,Manuální,110
Subaru,Legacy,2.0,2012,279000,79000,Nafta,Manuální,110
Subaru,Justy,1.3,2006,104000,89000,Benzín,Manuální,68
Subaru,Xv,2.0,2012,225454,149999,Nafta,Manuální,108
Subaru,Legacy,2.0,2006,142630,99000,Benzín,Manuální,121
Subaru,Forester,2.5,2015,176000,339000,Benzín,Automatická,126
Subaru,Legacy,2.0,2007,399000,69000,Benzín,Manuální,121
Subaru,Forester,2.0,2016,216000,269993,Nafta,Automatická,108
Subaru,Legacy,2.5,2004,331747,75000,Benzín,Manuální,121
Subaru,Outback,2.5,2018,245200,495000,Benzín,Automatická,129
Subaru,Xv,1.6,2015,233000,239000,LPG + benzín,Manuální,84
Subaru,Forester,2.0,2007,258785,89900,Benzín,Automatická,116
Subaru,Forester,2.0,2001,248150,80000,Benzín,Automatická,130
Subaru,Legacy,2.0,2008,187000,85000,Nafta,Manuální,110
Subaru,Forester,2.0,2009,170200,127777,Nafta,Manuální,108
Subaru,Xv,2.0,2015,106700,399000,Benzín,Automatická,110
Subaru,Forester,2.0,2011,152000,225000,Benzín,Manuální,110
Subaru,Forester,2.0,2012,231785,109900,Nafta,Manuální,108
Subaru,Forester,2.0,2010,228000,119900,Nafta,Manuální,108
Subaru,Xv,1.6,2015,149402,277900,Benzín,Automatická,84
Subaru,Forester,2.0,2013,340000,44444,Nafta,Manuální,108
Subaru,Impreza,2.0,2005,154482,99000,Benzín,Manuální,92
Subaru,Legacy,2.0,2006,247900,77777,Benzín,Automatická,121
Subaru,Legacy,2.0,2008,191950,77777,Nafta,Manuální,110
Subaru,Legacy,2.0,2002,291768,49900,Benzín,Manuální,92
Subaru,Xv,2.0,2014,102000,330000,Benzín,Automatická,110
Subaru,Legacy,2.0,2008,143109,119900,LPG + benzín,Manuální,121
Subaru,Wrx Sti,2.5,2018,39200,997300,Benzín,Manuální,221
Subaru,Outback,2.5,2022,74000,899000,Benzín,Automatická,124
Subaru,Brz,2.4,2023,4151,885000,Benzín,Manuální,172
Subaru,Impreza,2.0,2024,11,817000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,136000,950000,Benzín,Automatická,124
Subaru,Impreza,2.0,2024,5000,862000,Hybridní,Automatická,100
Subaru,Impreza,2.5,2021,15900,798000,Benzín,Manuální,229
Subaru,Crosstrek,2.0,2024,12,887000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,29000,989000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2024,2000,817500,Hybridní,Automatická,100
Subaru,Crosstrek,2.0,2025,10,992000,Hybridní,Automatická,100
Subaru,Forester,2.0,2024,12,917000,Benzín,Automatická,110
Subaru,Forester,2.0,2025,400,957400,Hybridní,Automatická,100
Subaru,Crosstrek,2.0,2024,11,840000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,36200,999000,Benzín,Automatická,124
Subaru,Xv,2.0,2018,39900,597400,Benzín,Automatická,115
Subaru,Crosstrek,2.0,2025,10,952000,Hybridní,Automatická,100
Subaru,Forester,2.0,2022,86476,775000,Benzín,Automatická,110
Subaru,Forester,2.0,2020,86529,630000,Hybridní,Automatická,110
Subaru,Outback,2.5,2022,45000,899000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,48000,959000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,89000,879000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,5500,999000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,36800,969000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,6,840000,Hybridní,Automatická,100
Subaru,Outback,2.5,2021,18000,850000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2024,12,927000,Hybridní,Automatická,100
Subaru,Crosstrek,2.0,2024,500,852000,Hybridní,Automatická,100
Subaru,Xv,2.0,2018,18400,650000,Benzín,Automatická,115
Subaru,Outback,2.5,2023,27000,899000,Benzín,Automatická,124
Subaru,Forester,2.0,2024,26000,899000,Benzín,Automatická,110
Subaru,Forester,2.0,2025,12,980000,Hybridní,Automatická,100
Subaru,Wrx Sti,2.5,2010,35000,799000,Benzín,Manuální,221
Subaru,Xv,1.6,2023,6,699900,Benzín,Automatická,84
Subaru,Impreza,2.0,2025,6,805000,Hybridní,Automatická,100
Subaru,Forester,2.0,2020,102994,649999,Benzín,Automatická,110
Subaru,Outback,2.5,2022,41500,839000,Benzín,Automatická,124
Subaru,Outback,2.5,2025,11,1212000,Benzín,Automatická,124
Subaru,Outback,2.5,2019,114620,649000,Benzín,Automatická,129
Subaru,Crosstrek,2.0,2025,6,927000,Hybridní,Automatická,100
Subaru,Outback,2.5,2021,224600,580000,Benzín,Automatická,124
Subaru,Outback,2.5,2020,54708,699000,Benzín,Automatická,129
Subaru,Outback,2.5,2022,41000,999000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,19600,949000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,64500,849000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,16000,879000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,13353,939000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,77500,929000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,38000,949000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,96000,849000,Benzín,Automatická,124
Subaru,Impreza,2.0,2024,11,805000,Hybridní,Automatická,100
Subaru,Wrx Sti,2.5,2019,19986,999999,Benzín,Manuální,221
Subaru,Outback,2.5,2022,71000,879000,Benzín,Automatická,124
Subaru,Wrx Sti,2.0,2015,110000,549000,Benzín,Automatická,197
Subaru,Crosstrek,2.0,2025,10,852000,Hybridní,Automatická,100
Subaru,Outback,2.5,2021,34800,869000,Benzín,Automatická,124
Subaru,Forester,2.0,2025,10,997000,Benzín,Automatická,100
Subaru,Xv,1.6,2021,10770,569000,Benzín,Automatická,84
Subaru,Crosstrek,2.0,2024,11,952000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,72420,879900,Benzín,Automatická,124
Subaru,Outback,2.5,2021,109000,809000,Benzín,Automatická,124
Subaru,Forester,2.0,2024,13227,890000,Benzín,Automatická,110
Subaru,Outback,2.5,2023,60170,999000,Benzín,Automatická,124
Subaru,Xv,2.0,2021,67000,649000,Hybridní,Automatická,110
Subaru,Crosstrek,2.0,2024,11,915000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,41500,879000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,12,992000,Benzín,Automatická,100
Subaru,Outback,2.5,2020,83553,729000,Benzín,Automatická,129
Subaru,Outback,2.5,2023,43500,939000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,57400,999999,Benzín,Automatická,124
Subaru,Outback,2.5,2022,67650,899000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,99700,839000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,24950,919000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,12500,899000,Benzín,Automatická,124
Subaru,Forester,2.0,2020,130100,615000,Benzín,Automatická,110
Subaru,Forester,2.0,2019,71400,550000,Benzín,Automatická,110
Subaru,Outback,2.5,2022,49850,939000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,39800,919000,Benzín,Automatická,124
Subaru,Outback,2.5,2024,22000,999000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,35000,949000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,0,887000,Benzín,Automatická,100
Subaru,Outback,2.5,2023,43560,939000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,39050,929000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,25000,949000,Benzín,Automatická,124
Subaru,Forester,2.0,2025,6,997000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,55000,919000,Benzín,Automatická,124
Subaru,Xv,2.0,2023,10859,719900,Hybridní,Automatická,110
Subaru,Outback,2.5,2022,43040,929000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,81370,889000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,44732,829000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,11,795000,Hybridní,Automatická,100
Subaru,Forester,2.0,2025,2000,992000,Benzín,Automatická,100
Subaru,Outback,2.5,2022,43000,839000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,66530,899800,Benzín,Automatická,124
Subaru,Outback,2.5,2021,67500,879000,Benzín,Automatická,124
Subaru,Forester,2.0,2023,46445,860000,Benzín,Automatická,110
Subaru,Forester,2.0,2021,58345,615000,Benzín,Automatická,110
Subaru,Outback,2.5,2020,64078,749999,Benzín,Automatická,129
Subaru,Ascent,2.4,2020,74127,899999,Benzín,Automatická,194
Subaru,Xv,2.0,2024,10000,775000,Hybridní,Automatická,110
Subaru,Impreza,2.0,2025,11,795000,Hybridní,Automatická,112
Subaru,Outback,2.5,2022,81000,919000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,11,840000,Hybridní,Automatická,100
Subaru,Xv,1.6,2022,8830,570000,Benzín,Automatická,84
Subaru,Crosstrek,2.0,2025,12,932000,Hybridní,Automatická,100
Subaru,Forester,2.0,2025,12,1052000,Benzín,Automatická,100
Subaru,Outback,2.5,2021,46500,949000,Benzín,Automatická,124
Subaru,Forester,2.0,2022,46000,759000,Benzín,Automatická,110
Subaru,Crosstrek,2.0,2025,10,940000,Hybridní,Automatická,100
Subaru,Outback,3.6,2019,93000,629000,Benzín,Automatická,191
Subaru,Forester,2.0,2022,14967,949900,Benzín,Automatická,110
Subaru,Forester,2.0,2025,11,997000,Hybridní,Automatická,100
Subaru,Forester,2.0,2020,78153,639900,Benzín,Automatická,110
Subaru,Outback,2.5,2022,49800,839000,Benzín,Automatická,124
Subaru,Impreza,2.0,2025,11,866000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,109300,819900,Benzín,Automatická,124
Subaru,Brz,2.4,2023,9441,830000,Benzín,Manuální,172
Subaru,Crosstrek,2.0,2025,11,852000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,55000,849000,Benzín,Automatická,124
Subaru,Forester,2.0,2025,11,997000,Hybridní,Automatická,124
Subaru,Outback,2.5,2022,70190,899000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,36600,889000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,16100,929000,Benzín,Automatická,124
Subaru,Outback,2.5,2025,0,989000,Benzín,Automatická,124
Subaru,Forester,2.0,2019,83000,699000,Nafta,Automatická,108
Subaru,Outback,2.5,2019,110900,653400,Benzín,Automatická,129
Subaru,Crosstrek,2.0,2024,0,812000,Benzín,Automatická,100
Subaru,Forester,2.0,2025,0,935000,Benzín,Automatická,100
Subaru,Outback,2.5,2022,46000,839000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,89000,899000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,0,992000,Hybridní,Automatická,100
Subaru,Forester,2.0,2025,0,995000,Benzín,Automatická,100
Subaru,Forester,2.0,2019,118109,599900,Benzín,Automatická,110
Subaru,Forester,2.5,2023,13000,829000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,82900,860000,Benzín,Automatická,124
Subaru,Brz,2.4,2024,2356,879000,Benzín,Manuální,172
Subaru,Crosstrek,2.0,2024,0,892000,Benzín,Automatická,100
Subaru,Outback,2.5,2021,45600,849000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,10,980000,Hybridní,Automatická,100
Subaru,Forester,2.0,2024,15000,969000,Benzín,Automatická,110
Subaru,Outback,2.5,2021,73950,869000,Benzín,Automatická,124
Subaru,Outback,2.5,2018,64476,679000,Benzín,Automatická,129
Subaru,Outback,2.5,2019,111260,520000,Benzín,Automatická,129
Subaru,Forester,2.0,2025,1,997000,Hybridní,Automatická,100
Subaru,Outback,2.5,2021,46000,949000,Benzín,Automatická,124
Subaru,Outback,3.6,2018,143000,629000,Benzín,Automatická,191
Subaru,Outback,2.5,2019,123590,649990,Benzín,Automatická,129
Subaru,Outback,2.5,2022,32000,949000,Benzín,Automatická,124
Subaru,Forester,2.0,2024,12,888000,Hybridní,Automatická,110
Subaru,Outback,2.5,2023,40000,949000,Benzín,Automatická,124
Subaru,Impreza,2.0,2025,1,817000,Hybridní,Automatická,100
Subaru,Crosstrek,2.0,2025,10,840000,Hybridní,Automatická,100
Subaru,Forester,2.0,2025,0,997000,Benzín,Automatická,100
Subaru,Forester,2.0,2024,10,999000,Hybridní,Automatická,110
Subaru,Forester,2.0,2024,0,997000,Benzín,Automatická,100
Subaru,Forester,2.0,2024,15000,979000,Benzín,Automatická,110
Subaru,Crosstrek,2.0,2025,10,851999,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,52000,849000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,83580,869000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,79950,869000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,12577,949900,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2024,11,865000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,49000,879000,Benzín,Automatická,124
Subaru,Outback,2.4,2021,49000,799998,Benzín,Automatická,191
Subaru,Outback,2.5,2022,11884,959900,Benzín,Automatická,124
Subaru,Outback,2.5,2025,11,1242000,Benzín,Automatická,124
Subaru,Brz,2.4,2023,10991,879900,Benzín,Automatická,172
Subaru,Outback,2.5,2025,50,999000,Benzín,Automatická,124
Subaru,Outback,2.5,2023,81000,869000,Benzín,Automatická,124
Subaru,Outback,2.5,2020,79729,769000,Benzín,Automatická,129
Subaru,Crosstrek,2.0,2024,10,832000,Benzín,Automatická,100
Subaru,Outback,2.5,2019,86097,699900,Benzín,Automatická,129
Subaru,Outback,2.5,2021,64570,859000,Benzín,Automatická,124
Subaru,Wrx Sti,2.5,2012,67590,890000,Benzín,Manuální,283
Subaru,Outback,2.5,2022,12448,959900,Benzín,Automatická,124
Subaru,Outback,2.5,2021,43404,839000,LPG + benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,12,867000,Hybridní,Automatická,100
Subaru,Outback,2.5,2018,74750,649000,Benzín,Automatická,129
Subaru,Forester,2.0,2021,73635,670000,Benzín,Automatická,110
Subaru,Outback,2.5,2022,23500,929000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,11,927000,Hybridní,Automatická,112
Subaru,Outback,2.5,2021,77150,888000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,69500,869000,Benzín,Automatická,124
Subaru,Outback,2.5,2021,40500,899000,Benzín,Automatická,124
Subaru,Impreza,2.0,2024,10,817000,Benzín,Automatická,100
Subaru,Outback,2.5,2021,42990,919000,Benzín,Automatická,124
Subaru,Outback,2.5,2022,54400,869000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2024,10,885000,Hybridní,Automatická,100
Subaru,Outback,2.5,2022,62000,829000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,12,852000,Hybridní,Automatická,100
Subaru,Forester,2.0,2021,93550,649900,Hybridní,Automatická,110
Subaru,Outback,2.5,2021,45350,879000,Benzín,Automatická,124
Subaru,Impreza,2.0,2024,12,757000,Hybridní,Automatická,100
Subaru,Ascent,2.4,2019,128001,699900,Benzín,Automatická,194
Subaru,Forester,2.0,2024,12,990000,Hybridní,Automatická,109
Subaru,Outback,2.5,2021,84000,739000,Benzín,Automatická,136
Subaru,Legacy,3.6,2019,27000,600000,Benzín,Automatická,191
Subaru,Impreza,2.0,2020,65000,578000,Hybridní,Automatická,110
Subaru,Outback,2.5,2019,103140,629900,Benzín,Automatická,129
Subaru,Outback,2.5,2021,36815,789000,Benzín,Automatická,124
Subaru,Impreza,2.0,2025,10,812000,Hybridní,Automatická,100
Subaru,Xv,2.0,2022,52000,649000,Hybridní,Automatická,110
Subaru,Outback,2.5,2023,24900,939000,Benzín,Automatická,124
Subaru,Wrx Sti,2.5,2015,136163,694900,Benzín,Manuální,227
Subaru,Forester,2.0,2024,12,950000,Hybridní,Automatická,110
Subaru,Forester,2.0,2024,10,998000,Hybridní,Automatická,110
Subaru,Outback,2.5,2023,26200,959000,Benzín,Automatická,124
Subaru,Crosstrek,2.0,2025,12,992000,Hybridní,Automatická,100
Subaru,Impreza,2.0,2025,10,824000,Hybridní,Automatická,100
Subaru,Brz,2.0,2019,36000,599990,Benzín,Automatická,147
Subaru,Outback,2.5,2025,0,985000,Benzín,Automatická,124
Subaru,Wrx Sti,2.5,2015,41634,799999,Benzín,Manuální,221
Subaru,Crosstrek,2.0,2024,10,897000,Hybridní,Automatická,100
Subaru,Impreza,2.0,2024,0,779000,Hybridní,Automatická,100
Subaru,Outback,2.5,2025,0,999000,Benzín,Automatická,124
Subaru,Brz,2.4,2022,11000,759000,Benzín,Manuální,172
Seat,Leon,1.6,2012,121700,110000,Nafta,Manuální,66
Seat,Ateca,2.0,2019,149232,498000,Nafta,Automatická,110
Seat,Leon,1.4,2017,126345,319000,Benzín,Manuální,92
Seat,Ibiza,1.0,2022,21500,280000,CNG + benzín,Manuální,66
Seat,Altea,2.0,2011,332959,79990,Nafta,Manuální,103
Seat,Leon,2.0,2020,124133,416000,Nafta,Automatická,110
Seat,Leon,2.0,2021,142930,388000,Nafta,Automatická,110
Seat,Leon,2.0,2012,194509,149900,Nafta,Manuální,130
Seat,Leon,2.0,2020,155933,368000,Nafta,Automatická,110
Seat,Leon,1.5,2021,93995,422000,Benzín,Manuální,96
Seat,Ateca,2.0,2020,156843,498000,Nafta,Automatická,110
Seat,Alhambra,2.0,2018,224507,485000,Benzín,Automatická,162
Seat,Leon,1.6,2005,131914,69990,Benzín,Manuální,75
Seat,Alhambra,2.0,2017,264000,289000,Nafta,Automatická,110
Seat,Toledo,1.2,2016,182426,159990,Benzín,Manuální,81
Seat,Leon,2.0,2021,223486,354000,Nafta,Automatická,110
Seat,Alhambra,2.0,2011,225911,229900,Nafta,Manuální,103
Seat,Ibiza,1.4,2014,104000,165000,Benzín,Manuální,63
Seat,Alhambra,2.0,2014,199000,249000,Nafta,Automatická,103
Seat,Alhambra,2.0,2020,192715,464000,Nafta,Manuální,110
Seat,Ateca,1.6,2018,162278,328000,Nafta,Manuální,85
Seat,Cordoba,1.9,2004,202000,49000,Nafta,Manuální,47
Seat,Leon,1.4,2008,210480,69900,Benzín,Manuální,63
Seat,Ateca,1.5,2020,64177,490000,Benzín,Manuální,110
Seat,Ibiza,1.2,2017,78245,199000,Benzín,Manuální,66
Seat,Alhambra,2.0,2015,226500,329900,Nafta,Automatická,103
Seat,Leon,1.5,2021,58000,417000,Benzín,Manuální,96
Seat,Leon,2.0,2017,119000,499900,Benzín,Manuální,213
Seat,Ibiza,1.6,2020,122523,258900,Nafta,Manuální,70
Seat,Alhambra,2.0,2014,158021,329000,Nafta,Manuální,103
Seat,Leon,2.0,2016,186355,179999,Nafta,Manuální,81
Seat,Leon,1.4,2017,126233,300000,Benzín,Manuální,92
Seat,Leon,1.8,2015,140705,255800,Benzín,Manuální,132
Seat,Leon,1.5,2020,51532,410000,Benzín,Manuální,96
Seat,Ibiza,1.2,2013,116440,110000,Benzín,Manuální,77
Seat,Alhambra,2.0,2018,132150,468000,Nafta,Automatická,110
Seat,Alhambra,2.0,2018,101320,500000,Nafta,Automatická,135
Seat,Ateca,1.6,2020,154553,449000,Nafta,Automatická,85
Seat,Ateca,2.0,2017,128745,449000,Nafta,Manuální,110
Seat,Alhambra,2.0,2012,203000,289000,Nafta,Manuální,103
Seat,Leon,1.5,2020,73715,389000,Benzín,Manuální,96
Seat,Ibiza,1.0,2023,11345,398000,Benzín,Manuální,81
Seat,Leon,2.0,2015,298541,269999,Benzín,Automatická,206
Seat,Ibiza,1.0,2022,13478,398000,Benzín,Manuální,81
Seat,Leon,1.5,2021,43770,485000,Benzín,Manuální,110
Seat,Tarraco,2.0,2019,193660,398000,Nafta,Manuální,110
Seat,Leon,1.5,2021,36160,470000,Benzín,Manuální,96
Seat,Ibiza,1.0,2023,12345,479000,Benzín,Automatická,81
Seat,Leon,2.0,2019,205784,249000,Nafta,Manuální,110
Seat,Alhambra,2.0,2020,166935,468000,Nafta,Manuální,110
Seat,Ibiza,1.2,2013,149631,155000,Benzín,Manuální,77
Seat,Ateca,1.5,2020,111000,499990,Benzín,Automatická,110
Seat,Leon,1.5,2020,98143,349000,Benzín,Manuální,96
Seat,Leon,1.4,2016,160238,269999,Benzín,Manuální,110
Seat,Leon,1.4,2014,144000,219000,Benzín,Manuální,90
Seat,Alhambra,2.0,2011,183439,279000,Nafta,Automatická,103
Seat,Leon,1.9,2007,300417,49999,Nafta,Manuální,77
Seat,Ibiza,1.0,2022,17225,398000,Benzín,Manuální,81
Seat,Ibiza,1.4,2011,119974,139900,Benzín,Manuální,63
Seat,Leon,2.0,2008,229610,99900,Nafta,Manuální,125
Seat,Ateca,2.0,2017,148000,429990,Nafta,Manuální,110
Seat,Leon,1.5,2021,43409,458000,Benzín,Manuální,96
Seat,Toledo,1.2,2014,113785,159900,Benzín,Manuální,77
Seat,Altea,2.0,2013,189231,144999,Nafta,Manuální,103
Seat,Leon,1.5,2022,42202,468000,Benzín,Manuální,96
Seat,Ibiza,1.4,2007,80000,94800,Benzín,Manuální,63
Seat,Leon,1.5,2021,44246,458000,Benzín,Manuální,96
Seat,Ateca,1.5,2019,46352,499000,Benzín,Manuální,110
Seat,Leon,1.4,2005,303000,35000,LPG + benzín,Manuální,55
Seat,Toledo,1.2,2016,77684,259000,Benzín,Manuální,81
Seat,Arona,1.0,2020,37726,320000,Benzín,Manuální,70
Seat,Ibiza,1.0,2021,42197,351000,Benzín,Automatická,81
Seat,Leon,1.8,2016,146325,359900,Benzín,Automatická,132
Seat,Ibiza,1.4,2014,82500,145000,Benzín,Manuální,63
Seat,Alhambra,1.9,2008,260000,124800,Nafta,Manuální,85
Seat,Leon,1.4,2015,82000,275000,Benzín,Manuální,92
Seat,Leon,2.0,2022,112800,499900,Nafta,Automatická,110
Seat,Arona,1.0,2019,81343,319000,Benzín,Manuální,70
Seat,Leon,1.9,2006,226400,60000,Nafta,Manuální,77
Seat,Altea,1.4,2008,177885,105000,Benzín,Manuální,92
Seat,Toledo,1.6,2013,135500,175000,Nafta,Manuální,77
Seat,Leon,2.0,2018,91650,499000,Benzín,Manuální,221
Seat,Leon,1.5,2021,52658,465000,Benzín,Manuální,96
Seat,Leon,1.4,2014,151000,279990,Benzín,Manuální,90
Seat,Ibiza,1.2,2011,152132,119000,Benzín,Manuální,77
Seat,Leon,1.2,2017,157000,200000,Benzín,Manuální,63
Seat,Ibiza,1.0,2021,60079,330000,CNG + benzín,Manuální,66
Seat,Leon,1.4,2013,243111,150000,Benzín,Manuální,103
Seat,Leon,1.4,2011,149969,128000,Benzín,Manuální,63
Seat,Ibiza,1.6,2011,149945,109000,Nafta,Manuální,66
Seat,Ibiza,1.2,2011,99999,88000,Benzín,Manuální,51
Seat,Leon,2.0,2015,158610,299900,Nafta,Manuální,125
Seat,Toledo,2.0,2005,238571,48000,Nafta,Manuální,103
Seat,Leon,2.0,2016,161307,280000,Nafta,Automatická,135
Seat,Alhambra,2.0,2017,265400,269000,Nafta,Manuální,110
Seat,Leon,1.9,2005,266372,70000,Nafta,Manuální,96
Seat,Leon,1.5,2019,72260,375000,Benzín,Manuální,96
Seat,Ibiza,1.2,2012,119063,119999,Benzín,Manuální,77
Seat,Ibiza,1.0,2024,6000,399990,Benzín,Manuální,70
Seat,Leon,1.5,2019,92883,330000,Benzín,Manuální,96
Seat,Leon,1.2,2013,117100,185000,Benzín,Manuální,77
Seat,Alhambra,2.0,2011,281000,249999,Nafta,Manuální,103
Seat,Leon,1.6,2010,238350,70000,Nafta,Manuální,77
Seat,Tarraco,1.5,2020,166004,469000,Benzín,Manuální,110
