Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Fiat,Freemont,2.0,2014,204667,225000,nafta,manual,125
Fiat,Panda,1.2,2004,165771,35000,benzín,manual,44
Fiat,Croma,2.2,2006,145975,55000,benzín,manual,108
Fiat,Ducato,2.3,2019,208264,270000,nafta,manual,96
Fiat,Punto,1.2,2006,178010,35000,benzín,manual,44
Fiat,Panda,1.2,2011,71206,79000,benzín,manual,44
Fiat,Fiorino,1.4,2020,122238,135000,CNG + benzín,manual,57
Fiat,Sedici,1.9,2007,224654,65000,nafta,manual,88
Fiat,Ducato,3.0,2007,294055,150000,nafta,manual,116
Fiat,Croma,1.9,2008,183033,90000,nafta,manual,110
Fiat,Panda,1.2,2005,121248,37000,benzín,manual,40
Fiat,Dobló,1.4,2016,247038,135600,benzín,manual,70
Fiat,Sedici,1.6,2013,115580,150000,benzín,manual,88
Fiat,500,1.2,2019,27351,250000,benzín,manual,51
Fiat,Croma,1.9,2008,278564,55000,nafta,automat,110
Fiat,Bravo,1.4,2008,202586,85000,benzín,manual,110
Fiat,Punto,1.2,2010,94174,80000,benzín,manual,48
Fiat,500,1.3,2008,130489,95000,nafta,manual,55
Fiat,Panda,1.1,2009,127928,55000,benzín,manual,40
Fiat,Bravo,1.4,2010,149163,110000,benzín,manual,88
Fiat,Dobló,1.4,2018,123724,160000,CNG + benzín,manual,88
Fiat,Panda,1.1,2006,56155,55000,benzín,manual,40
Nissan,Qashqai,2.0,2013,149984,249000,benzín,manual,104
Nissan,Qashqai,1.2,2015,100469,265000,benzín,manual,85
Nissan,Qashqai,1.3,2019,53939,400000,benzín,manual,103
Nissan,Qashqai,1.6,2016,92185,330000,benzín,manual,120
Nissan,X-Trail,1.6,2016,77975,360000,benzín,manual,120
Nissan,Qashqai,1.6,2015,50840,350000,benzín,manual,120
Nissan,Juke,1.6,2010,70449,155000,benzín,manual,140
Nissan,X-Trail,1.6,2014,183437,250000,nafta,manual,96
Nissan,Qashqai,1.2,2017,63691,280000,benzín,manual,85
Nissan,Qashqai,1.6,2017,61164,388000,nafta,manual,96
Nissan,X-Trail,2.0,2017,109695,400000,nafta,automat,130
Nissan,Qashqai,1.2,2014,83055,265000,benzín,manual,85
Nissan,Juke,1.6,2017,70055,270000,benzín,manual,86
Nissan,Qashqai,1.6,2015,134623,260000,nafta,manual,96
Nissan,Qashqai,1.6,2016,159913,270000,nafta,automat,96
Nissan,Qashqai,1.6,2013,116800,285000,nafta,manual,96
Nissan,Micra,1.0,2019,85700,250000,benzín,manual,74
Nissan,Qashqai,1.2,2016,64654,280000,benzín,manual,85
Nissan,Qashqai,1.5,2015,105619,275000,nafta,manual,81
Nissan,Juke,1.6,2013,104327,200000,benzín,manual,86
Nissan,Pathfinder,2.5,2007,247538,200000,nafta,automat,126
Nissan,X-Trail,2.0,2017,178264,320000,nafta,automat,130
Nissan,Qashqai,1.2,2014,127875,220000,benzín,manual,85
Nissan,Qashqai,1.2,2017,89675,267000,benzín,manual,85
Nissan,Qashqai,1.6,2016,167670,300000,benzín,automat,96
Nissan,X-Trail,2.0,2017,176520,320000,nafta,manual,130
Nissan,Qashqai,1.2,2017,95083,318000,benzín,automat,85
Nissan,Juke,1.2,2016,60360,220000,benzín,manual,85
Nissan,Qashqai,1.2,2014,137453,200000,benzín,manual,85
Nissan,Qashqai,1.2,2016,106976,300000,benzín,automat,85
Nissan,Qashqai,1.6,2015,138849,325000,nafta,manual,96
Nissan,Qashqai,1.6,2015,89006,289000,nafta,automat,96
Nissan,Qashqai,2.0,2010,107782,210000,nafta,manual,110
Nissan,Qashqai,1.2,2014,98469,295000,benzín,automat,85
Nissan,Qashqai,1.6,2013,135690,200000,benzín,manual,86
Nissan,Juke,1.5,2011,126407,130000,nafta,manual,81
Nissan,Note,1.5,2006,118324,55000,nafta,manual,63
Nissan,Juke,1.0,2020,21970,420000,benzín,manual,86
Nissan,Qashqai,1.6,2009,172621,139000,benzín,manual,84
Nissan,Juke,1.2,2015,108275,160000,benzín,manual,85
Nissan,Qashqai,2.0,2012,146219,230000,benzín,manual,104
Nissan,Micra,1.2,2015,141020,99000,benzín,manual,59
Nissan,Qashqai,1.6,2008,219672,98000,benzín,manual,84
Nissan,Qashqai,2.0,2007,213633,103000,nafta,manual,110
Nissan,Primera,1.8,2003,127162,48000,benzín,manual,85
Nissan,Note,1.5,2006,264195,39000,nafta,manual,50
Nissan,Qashqai,2.0,2007,265588,99000,nafta,manual,110
Nissan,Pulsar,1.2,2015,63172,185000,benzín,manual,85
Nissan,Qashqai,2.0,2009,188265,124800,benzín,manual,104
Nissan,Pathfinder,2.5,2005,330791,135000,nafta,manual,128
Nissan,Qashqai,1.6,2012,147986,190000,benzín,manual,86
Nissan,Qashqai,1.6,2012,217347,145000,benzín,manual,86
Nissan,Micra,1.2,2003,154978,40000,benzín,manual,59
Nissan,Tiida,1.6,2009,183321,65000,benzín,manual,81
Nissan,Qashqai,1.6,2013,121166,180000,nafta,manual,96
Nissan,Juke,1.2,2014,124082,130000,benzín,manual,85
Nissan,Juke,1.6,2018,74719,260000,benzín,automat,86
Nissan,Qashqai,1.6,2011,173478,140000,benzín,manual,86
Nissan,Qashqai,2.0,2010,210925,115000,benzín,manual,104
Nissan,Qashqai,2.0,2012,201988,149000,nafta,manual,110
Nissan,X-Trail,2.0,2018,140167,450000,nafta,automat,130
Nissan,Qashqai,1.6,2011,166575,140000,benzín,manual,86
Nissan,Pixo,1.0,2013,66042,50000,benzín,manual,50
Nissan,Juke,1.2,2015,128168,170000,benzín,manual,85
Nissan,Kubistar,1.5,2007,177575,75000,nafta,manual,45
Nissan,X-Trail,1.6,2016,150650,270000,nafta,manual,96
Nissan,Note,1.2,2015,151896,140000,benzín,manual,59
Nissan,Qashqai,1.6,2009,111519,135000,benzín,manual,84
Nissan,Qashqai,1.6,2017,173973,260000,benzín,manual,120
Nissan,Qashqai,2.0,2010,117921,190000,benzín,manual,104
Nissan,Note,1.4,2008,142245,75000,benzín,manual,65
Nissan,X-Trail,1.6,2016,174244,265000,nafta,manual,96
Nissan,Qashqai,1.6,2012,147725,190000,benzín,manual,86
Nissan,Qashqai,1.6,2016,153436,300000,nafta,automat,96
Nissan,X-Trail,1.6,2018,123043,400000,benzín,manual,120
Nissan,Micra,1.5,2017,110963,185000,nafta,manual,66
Nissan,Qashqai,1.2,2018,126096,260000,benzín,manual,85
Nissan,Qashqai,1.6,2010,132557,150000,benzín,manual,84
Nissan,Qashqai,1.2,2018,62544,265000,benzín,manual,85
Nissan,Qashqai,1.6,2010,207214,69000,benzín,manual,84
Nissan,Qashqai,2.0,2009,101207,150000,benzín,manual,104
Nissan,X-Trail,2.0,2017,146262,295000,nafta,automat,130
Nissan,Qashqai,1.3,2019,114127,345000,benzín,automat,117
Citroën,Berlingo,1.2,2020,66156,384800,benzín,manual,81
Citroën,C3,1.6,2010,76322,150000,benzín,manual,88
Citroën,C3,1.2,2023,10991,380000,benzín,automat,81
Citroën,Berlingo,1.6,2017,204680,155000,nafta,manual,88
Citroën,C5,2.0,2019,176002,364000,nafta,automat,130
Citroën,Jumpy,2.0,2011,173303,240000,nafta,manual,88
Citroën,Berlingo,1.5,2019,101516,262600,nafta,manual,75
Citroën,C3,1.2,2017,66056,208000,benzín,manual,60
Citroën,C4,1.6,2014,134360,200000,nafta,manual,85
Citroën,Berlingo,1.2,2019,87471,350000,benzín,manual,81
Citroën,C4,1.2,2016,47335,212000,benzín,manual,81
Citroën,C3,1.2,2019,71198,250000,benzín,manual,81
Citroën,Berlingo,1.6,2019,149637,213000,nafta,manual,73
Citroën,DS4,1.6,2016,92297,250000,nafta,automat,88
Citroën,C4,1.6,2016,79107,209000,nafta,manual,73
Citroën,C4,2.0,2014,166654,260000,nafta,manual,110
Citroën,Jumpy,1.5,2021,115240,390900,nafta,manual,88
Citroën,C4,1.2,2017,100109,240000,benzín,automat,96
Citroën,Berlingo,1.6,2016,115189,200000,benzín,manual,88
Citroën,C3,1.2,2019,16436,339000,benzín,automat,81
Citroën,C3,1.2,2019,79848,235000,benzín,manual,81
Citroën,C4,2.0,2014,198563,200000,nafta,manual,110
Citroën,Berlingo,1.5,2019,145509,338800,nafta,manual,75
Citroën,C3,1.2,2017,68207,206000,benzín,manual,60
Citroën,C3,1.4,2012,104758,150000,benzín,manual,70
Citroën,C3,1.2,2019,50721,240000,benzín,manual,61
Citroën,C3,1.2,2019,101282,235000,benzín,manual,61
Citroën,DS4,2.0,2014,111816,190000,nafta,manual,120
Citroën,C4,1.6,2015,89554,260000,nafta,manual,88
Citroën,C3,1.2,2018,61300,210000,benzín,manual,60
Citroën,Jumper,2.0,2017,214789,240000,nafta,manual,81
Citroën,C3,1.6,2014,84737,150000,benzín,manual,88
Citroën,C4,1.2,2021,33521,380000,benzín,manual,96
Citroën,Berlingo,1.5,2019,111772,381200,nafta,manual,96
Citroën,C4,2.0,2014,215744,210000,nafta,automat,110
Citroën,Berlingo,1.2,2019,75705,345000,benzín,manual,81
Citroën,C4,2.0,2015,235742,205000,nafta,manual,110
Citroën,C3,1.2,2021,38435,255000,benzín,manual,61
Citroën,C4,1.2,2015,111715,179000,benzín,manual,81
Citroën,C5,1.5,2019,92586,415000,nafta,automat,96
Citroën,C3,1.2,2019,84038,330000,benzín,manual,96
Citroën,C4,1.2,2017,108573,183000,benzín,automat,96
Citroën,Grand,1.5,2019,169982,335000,nafta,automat,96
Citroën,C4,1.2,2017,85502,210000,benzín,manual,81
Citroën,C4,1.6,2016,236056,190000,nafta,automat,88
Citroën,C4,1.2,2015,100036,175000,benzín,manual,96
Citroën,C3,1.4,2010,138115,99000,benzín,manual,70
Citroën,Jumper,2.2,2014,163175,260000,nafta,manual,96
Citroën,DS4,2.0,2014,128422,230000,nafta,automat,120
Citroën,C5,2.2,2009,247215,89000,nafta,manual,125
Citroën,C4,1.2,2017,77480,254000,benzín,manual,96
Citroën,C4,1.2,2018,129639,190000,benzín,manual,81
Citroën,Berlingo,1.2,2017,131239,179000,benzín,manual,81
Citroën,C3,1.2,2017,38499,230000,benzín,manual,60
Citroën,C4,1.6,2013,184960,170000,nafta,automat,85
Citroën,Berlingo,1.6,2015,97406,190000,nafta,manual,73
Citroën,C3,1.2,2019,91951,229000,benzín,manual,81
Citroën,C3,1.0,2015,33363,160000,benzín,manual,50
Citroën,C4,1.6,2014,246430,120000,nafta,manual,68
Citroën,C4,1.2,2015,128784,174000,benzín,manual,81
Citroën,Berlingo,1.5,2020,92520,325000,nafta,manual,75
Citroën,C4,1.6,2014,163900,180000,LPG + benzín,manual,88
Citroën,C4,2.0,2016,116759,282000,nafta,manual,110
Citroën,C4,2.0,2015,163474,180000,nafta,manual,110
Citroën,Jumpy,2.0,2018,147054,320700,nafta,manual,110
Citroën,C3,1.2,2014,108210,125000,benzín,manual,60
Citroën,C3,1.4,2004,127539,35000,benzín,manual,54
Citroën,C3,1.0,2013,88726,125000,benzín,manual,50
Citroën,C4,1.6,2016,117596,219000,nafta,manual,88
Citroën,C4,2.0,2017,221586,189000,nafta,manual,110
Citroën,Jumpy,2.0,2019,165051,284400,nafta,manual,90
Citroën,Jumpy,2.0,2013,203445,189000,nafta,manual,94
Citroën,Berlingo,1.5,2019,146571,280000,nafta,manual,75
Citroën,Berlingo,1.5,2019,166363,290400,nafta,manual,73
Citroën,C3,1.0,2016,130058,129000,benzín,manual,50
Citroën,C4,1.8,2012,180392,169000,nafta,manual,110
Citroën,C8,2.0,2009,178370,105000,benzín,manual,103
Citroën,C4,2.0,2007,242699,45000,nafta,automat,100
Citroën,Xsara,1.6,2008,176005,45000,nafta,manual,80
Citroën,C3,1.2,2013,105583,120000,benzín,manual,60
Citroën,C4,1.6,2011,145417,119000,benzín,manual,88
Citroën,C4,1.6,2013,126354,125000,nafta,manual,68
Citroën,DS4,1.6,2012,106654,157000,benzín,manual,88
Citroën,Berlingo,1.2,2018,105983,308600,benzín,manual,81
Citroën,C4,2.0,2016,242525,185000,nafta,manual,110
Citroën,DS3,1.6,2010,139364,128000,benzín,manual,88
Citroën,C3,1.2,2022,5695,324000,benzín,manual,61
Citroën,C3,1.0,2014,128734,129000,benzín,manual,50
Citroën,C5,2.0,2011,258626,75000,nafta,manual,103
Citroën,C3,1.2,2021,59115,293000,benzín,manual,81
Citroën,C4,1.6,2014,213945,140000,nafta,automat,85
Citroën,C3,1.4,2013,91418,133000,benzín,manual,70
Citroën,C3,1.6,2012,178928,93000,nafta,manual,68
Citroën,C5,1.6,2013,93454,160000,nafta,manual,84
Citroën,C8,2.2,2004,229095,44000,nafta,manual,94
Citroën,C4,2.0,2014,179679,250000,nafta,manual,110
Citroën,C4,1.4,2008,122825,60000,benzín,manual,65
Citroën,C4,1.6,2010,175869,80000,nafta,manual,80
Citroën,C4,1.6,2011,142890,110000,benzín,manual,88
Citroën,C4,1.6,2007,245628,79000,nafta,manual,80
Citroën,C4,1.6,2015,198083,180000,nafta,manual,88
Citroën,C4,1.6,2011,202482,140000,nafta,automat,82
Citroën,C4,1.2,2021,18241,480000,benzín,automat,96
Citroën,DS3,1.6,2010,90257,140000,benzín,manual,88
Citroën,C-Elysee,1.2,2013,49785,110000,benzín,manual,53
Citroën,C4,1.6,2014,49054,180000,benzín,manual,88
Citroën,C3,1.2,2016,109973,120000,benzín,manual,60
Citroën,C4,2.0,2011,253753,77000,nafta,manual,110
Citroën,C3,1.4,2012,78755,140000,benzín,manual,70
Citroën,C4,1.6,2013,122659,129000,benzín,manual,88
Citroën,Grand,1.2,2019,63246,300000,benzín,automat,96
Citroën,C4,1.6,2008,221236,39000,nafta,manual,66
Citroën,Berlingo,1.6,2017,101070,170000,nafta,manual,73
Citroën,C3,1.2,2017,42293,270000,benzín,manual,81
Citroën,C5,2.0,2010,283753,60000,nafta,manual,103
Citroën,Berlingo,1.6,2010,222938,110000,nafta,manual,80
Citroën,C3,1.2,2020,36274,275000,benzín,manual,81
Citroën,C4,1.4,2013,76869,160000,benzín,manual,70
Citroën,C5,2.0,2005,208080,49000,nafta,manual,100
Citroën,Berlingo,1.6,2014,317854,90000,nafta,manual,84
Citroën,C4,1.6,2007,284935,68000,nafta,manual,80
Citroën,C5,2.0,2014,235546,115000,nafta,manual,103
Citroën,C4,1.6,2005,159930,40000,benzín,manual,80
Citroën,C4,1.6,2011,202052,95000,nafta,automat,82
Citroën,Berlingo,1.5,2019,151849,300100,nafta,manual,75
Citroën,C5,3.0,2010,196073,130000,nafta,automat,177
Citroën,C3,1.2,2018,25302,220000,benzín,manual,50
Citroën,C4,1.6,2010,188806,99000,benzín,manual,88
Citroën,C4,1.6,2015,198309,180000,nafta,manual,85
Citroën,C4,1.6,2008,130817,115000,nafta,automat,80
Citroën,C4,1.6,2008,240222,60000,nafta,manual,80
Citroën,C3,1.1,2007,184016,45000,benzín,manual,44
Citroën,Xsara,1.6,2004,172768,50000,nafta,manual,80
Dacia,Duster,1.0,2020,111630,307000,LPG + benzín,manual,74
Dacia,Duster,1.0,2022,18013,385000,benzín,manual,67
Dacia,Duster,1.0,2021,70265,370000,LPG + benzín,manual,67
Dacia,Dokker,1.5,2021,47122,290000,nafta,manual,70
Dacia,Duster,1.6,2018,122422,250000,benzín,manual,84
Dacia,Duster,1.0,2022,29618,375000,LPG + benzín,manual,67
Dacia,Duster,1.2,2017,93795,200000,benzín,manual,92
Dacia,Duster,1.6,2018,117923,240000,benzín,manual,84
Dacia,Duster,1.2,2017,102509,225000,benzín,manual,92
Dacia,Duster,1.0,2021,102592,300000,LPG + benzín,manual,67
Dacia,Dokker,1.3,2020,105999,200000,benzín,manual,96
Dacia,Duster,1.0,2021,27769,360000,benzín,manual,67
Dacia,Jogger,1.0,2023,98419,360000,LPG + benzín,manual,67
Dacia,Duster,1.3,2020,66950,300000,benzín,manual,96
Dacia,Sandero,0.9,2014,32609,210000,benzín,manual,66
Dacia,Lodgy,1.3,2019,46962,260000,benzín,manual,75
Dacia,Duster,1.3,2020,35387,350000,benzín,manual,96
Dacia,Logan,1.0,2018,50756,150000,benzín,manual,54
Dacia,Duster,1.6,2017,84072,250000,benzín,manual,84
Dacia,Sandero,1.0,2019,27779,185000,benzín,manual,54
Dacia,Sandero,1.6,2009,100858,100000,benzín,manual,64
Dacia,Duster,1.0,2020,54310,330000,benzín,manual,74
Dacia,Dokker,1.6,2019,126215,150000,benzín,manual,75
Dacia,Lodgy,1.5,2020,150836,170000,nafta,manual,70
Dacia,Logan,1.4,2006,119701,34000,benzín,manual,55
Dacia,Logan,1.0,2017,73436,103000,benzín,manual,54
Dacia,Sandero,1.0,2020,51949,160000,benzín,manual,54
Dacia,Lodgy,1.6,2019,257852,105000,benzín,manual,75
Dacia,Sandero,1.4,2009,129219,75000,benzín,manual,55
Dacia,Duster,1.0,2020,93880,315000,LPG + benzín,manual,74
Dacia,Sandero,1.0,2019,69028,165000,benzín,manual,54
Dacia,Duster,1.6,2011,183670,149000,benzín,manual,77
Dacia,Duster,1.6,2011,145972,150000,benzín,manual,77
Dacia,Duster,1.6,2011,138925,128000,benzín,manual,77
Dacia,Logan,1.4,2008,195785,32000,benzín,manual,55
Dacia,Lodgy,1.2,2014,119629,130000,benzín,manual,85
Dacia,Duster,1.6,2012,116995,150000,benzín,manual,77
Dacia,Sandero,1.0,2018,47413,174000,benzín,manual,54
Dacia,Sandero,1.4,2010,224053,32000,benzín,manual,55
Dacia,Logan,1.4,2004,77017,30000,benzín,manual,55
Dacia,Duster,1.0,2022,32481,395000,LPG + benzín,manual,67
Dacia,Logan,1.2,2014,97761,100000,LPG + benzín,manual,55
Dacia,Duster,1.2,2018,68117,315000,benzín,manual,92
Dacia,Duster,1.2,2014,134742,170000,LPG + benzín,manual,92
Dacia,Sandero,1.2,2012,102939,85000,benzín,manual,55
Dacia,Sandero,0.9,2015,131127,140000,benzín,manual,66
Dacia,Logan,1.4,2009,102157,45000,benzín,manual,55
Dacia,Duster,1.3,2019,79205,330000,benzín,manual,96
Dacia,Logan,1.2,2013,125770,99000,benzín,manual,55
Dacia,Lodgy,1.5,2013,177197,110000,nafta,manual,79
Dacia,Duster,1.2,2014,115119,210000,benzín,manual,92
Dacia,Logan,1.4,2006,161588,50000,benzín,manual,55
Dacia,Logan,1.2,2014,176772,90000,LPG + benzín,manual,55
Dacia,Duster,1.3,2021,81285,455000,benzín,automat,110
Dacia,Duster,1.6,2011,157668,160000,benzín,manual,77
Dacia,Duster,1.6,2011,165228,135000,benzín,manual,77
Dacia,Sandero,1.2,2014,176362,75000,benzín,manual,55
Dacia,Duster,1.2,2017,132849,200000,benzín,manual,92
Dacia,Logan,1.5,2008,205655,39000,nafta,manual,63
Dacia,Sandero,1.1,2014,28495,135000,benzín,manual,55
Dacia,Sandero,1.2,2014,90251,95000,benzín,manual,55
Dacia,Sandero,1.6,2011,112631,70000,benzín,manual,77
Dacia,Sandero,1.0,2022,106142,245000,benzín,manual,67
Dacia,Sandero,1.4,2009,202280,40000,benzín,manual,55
Dacia,Sandero,1.0,2023,50412,259000,benzín,manual,67
Dacia,Logan,1.6,2008,140316,77000,benzín,manual,64
Dacia,Sandero,1.4,2009,103137,75000,benzín,manual,55
Dacia,Logan,1.2,2014,144894,100000,benzín,manual,55
Dacia,Logan,1.0,2018,74913,100000,benzín,manual,54
Dacia,Duster,1.0,2020,33729,320000,benzín,manual,74
Dacia,Duster,1.0,2019,71278,280000,benzín,manual,74
Dacia,Logan,1.6,2009,198877,45000,benzín,manual,77
Dacia,Sandero,1.2,2014,171251,59000,benzín,manual,55
Dacia,Duster,1.6,2019,111545,265000,benzín,manual,84
Dacia,Dokker,1.6,2018,178893,160000,LPG + benzín,manual,75
Dacia,Dokker,1.6,2019,178978,190000,benzín,manual,75
Dacia,Dokker,1.5,2014,141304,160000,nafta,manual,55
Dacia,Logan,1.0,2018,68025,130000,benzín,manual,54
Dacia,Duster,1.2,2018,126393,159000,benzín,manual,92
Dacia,Duster,1.6,2019,19948,315000,benzín,manual,84
BMW,X5,3.0,2020,80000,1290000,nafta,automat,250
Škoda,Superb,2.0,2024,7954,1225000,nafta,automat,142
Škoda,Superb,2.0,2024,6879,1215000,nafta,automat,195
Škoda,Kodiaq,2.0,2024,6290,1219000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6986,1229000,nafta,automat,142
Renault,Master,2.3,2024,2122,1216600,nafta,manual,110
Jeep,Gladiator,3.0,2022,44978,1200000,nafta,automat,194
Škoda,Kodiaq,2.0,2024,6290,1219000,nafta,automat,142
Jeep,Gladiator,3.0,2022,44978,1200000,nafta,automat,194
Škoda,Kodiaq,2.0,2024,9392,1195000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,6986,1229000,nafta,automat,142
Škoda,Superb,2.0,2024,7954,1225000,nafta,automat,142
Škoda,Kodiaq,2.0,2024,8585,1218000,nafta,automat,142
Škoda,Superb,2.0,2024,6879,1215000,nafta,automat,195
Renault,Master,2.3,2024,2122,1216600,nafta,manual,110
